"","identifier","Politician","date","word","sentiment","event_index"
"8534",885,"Elizabeth Warren",2020-04-16,"count","trust","7"
"8535",885,"Elizabeth Warren",2020-04-16,"crisis","negative","7"
"8536",885,"Elizabeth Warren",2020-04-16,"trump","surprise","7"
"8537",886,"Elizabeth Warren",2020-04-15,"wrong","negative","7"
"8538",886,"Elizabeth Warren",2020-04-15,"wrong","negative","7"
"8539",886,"Elizabeth Warren",2020-04-15,"pretty","anticipation","7"
"8540",886,"Elizabeth Warren",2020-04-15,"pretty","joy","7"
"8541",886,"Elizabeth Warren",2020-04-15,"pretty","positive","7"
"8542",886,"Elizabeth Warren",2020-04-15,"pretty","trust","7"
"8543",886,"Elizabeth Warren",2020-04-15,"start","anticipation","7"
"8544",887,"Elizabeth Warren",2020-04-15,"president","positive","7"
"8545",887,"Elizabeth Warren",2020-04-15,"president","trust","7"
"8546",887,"Elizabeth Warren",2020-04-15,"united","positive","7"
"8547",887,"Elizabeth Warren",2020-04-15,"united","trust","7"
"8548",887,"Elizabeth Warren",2020-04-15,"crisis","negative","7"
"8549",887,"Elizabeth Warren",2020-04-15,"president","positive","7"
"8550",887,"Elizabeth Warren",2020-04-15,"president","trust","7"
"8551",887,"Elizabeth Warren",2020-04-15,"faith","anticipation","7"
"8552",887,"Elizabeth Warren",2020-04-15,"faith","joy","7"
"8553",887,"Elizabeth Warren",2020-04-15,"faith","positive","7"
"8554",887,"Elizabeth Warren",2020-04-15,"faith","trust","7"
"8555",887,"Elizabeth Warren",2020-04-15,"effective","positive","7"
"8556",887,"Elizabeth Warren",2020-04-15,"effective","trust","7"
"8557",887,"Elizabeth Warren",2020-04-15,"nation","trust","7"
"8558",887,"Elizabeth Warren",2020-04-15,"proud","anticipation","7"
"8559",887,"Elizabeth Warren",2020-04-15,"proud","joy","7"
"8560",887,"Elizabeth Warren",2020-04-15,"proud","positive","7"
"8561",887,"Elizabeth Warren",2020-04-15,"proud","trust","7"
"8562",887,"Elizabeth Warren",2020-04-15,"president","positive","7"
"8563",887,"Elizabeth Warren",2020-04-15,"president","trust","7"
"8564",887,"Elizabeth Warren",2020-04-15,"united","positive","7"
"8565",887,"Elizabeth Warren",2020-04-15,"united","trust","7"
"8566",887,"Elizabeth Warren",2020-04-15,"president","positive","7"
"8567",887,"Elizabeth Warren",2020-04-15,"president","trust","7"
"8568",887,"Elizabeth Warren",2020-04-15,"united","positive","7"
"8569",887,"Elizabeth Warren",2020-04-15,"united","trust","7"
"8570",887,"Elizabeth Warren",2020-04-15,"calls","anticipation","7"
"8571",887,"Elizabeth Warren",2020-04-15,"calls","negative","7"
"8572",887,"Elizabeth Warren",2020-04-15,"calls","trust","7"
"8573",888,"Elizabeth Warren",2020-04-14,"safe","joy","7"
"8574",888,"Elizabeth Warren",2020-04-14,"safe","positive","7"
"8575",888,"Elizabeth Warren",2020-04-14,"safe","trust","7"
"8576",888,"Elizabeth Warren",2020-04-14,"strength","positive","7"
"8577",888,"Elizabeth Warren",2020-04-14,"strength","trust","7"
"8578",889,"Elizabeth Warren",2020-04-14,"essential","positive","7"
"8579",889,"Elizabeth Warren",2020-04-14,"congress","disgust","7"
"8580",889,"Elizabeth Warren",2020-04-14,"congress","trust","7"
"8581",889,"Elizabeth Warren",2020-04-14,"demand","anger","7"
"8582",889,"Elizabeth Warren",2020-04-14,"demand","negative","7"
"8583",889,"Elizabeth Warren",2020-04-14,"essential","positive","7"
"8584",890,"Elizabeth Warren",2020-04-14,"delivery","anticipation","7"
"8585",890,"Elizabeth Warren",2020-04-14,"delivery","positive","7"
"8586",890,"Elizabeth Warren",2020-04-14,"essential","positive","7"
"8587",890,"Elizabeth Warren",2020-04-14,"backbone","anger","7"
"8588",890,"Elizabeth Warren",2020-04-14,"backbone","positive","7"
"8589",890,"Elizabeth Warren",2020-04-14,"backbone","trust","7"
"8590",890,"Elizabeth Warren",2020-04-14,"deserve","anger","7"
"8591",890,"Elizabeth Warren",2020-04-14,"deserve","anticipation","7"
"8592",890,"Elizabeth Warren",2020-04-14,"deserve","positive","7"
"8593",890,"Elizabeth Warren",2020-04-14,"deserve","trust","7"
"8594",891,"Elizabeth Warren",2020-04-14,"plan","anticipation","7"
"8595",891,"Elizabeth Warren",2020-04-14,"essential","positive","7"
"8596",891,"Elizabeth Warren",2020-04-14,"deserve","anger","7"
"8597",891,"Elizabeth Warren",2020-04-14,"deserve","anticipation","7"
"8598",891,"Elizabeth Warren",2020-04-14,"deserve","positive","7"
"8599",891,"Elizabeth Warren",2020-04-14,"deserve","trust","7"
"8600",891,"Elizabeth Warren",2020-04-14,"plan","anticipation","7"
"8601",891,"Elizabeth Warren",2020-04-14,"essential","positive","7"
"8602",891,"Elizabeth Warren",2020-04-14,"learn","positive","7"
"8603",892,"Elizabeth Warren",2020-04-13,"trump","surprise","7"
"8604",892,"Elizabeth Warren",2020-04-13,"plan","anticipation","7"
"8605",892,"Elizabeth Warren",2020-04-13,"trump","surprise","7"
"8606",892,"Elizabeth Warren",2020-04-13,"supreme","positive","7"
"8607",892,"Elizabeth Warren",2020-04-13,"court","anger","7"
"8608",892,"Elizabeth Warren",2020-04-13,"court","anticipation","7"
"8609",892,"Elizabeth Warren",2020-04-13,"court","fear","7"
"8610",892,"Elizabeth Warren",2020-04-13,"vote","anger","7"
"8611",892,"Elizabeth Warren",2020-04-13,"vote","anticipation","7"
"8612",892,"Elizabeth Warren",2020-04-13,"vote","joy","7"
"8613",892,"Elizabeth Warren",2020-04-13,"vote","negative","7"
"8614",892,"Elizabeth Warren",2020-04-13,"vote","positive","7"
"8615",892,"Elizabeth Warren",2020-04-13,"vote","sadness","7"
"8616",892,"Elizabeth Warren",2020-04-13,"vote","surprise","7"
"8617",892,"Elizabeth Warren",2020-04-13,"vote","trust","7"
"8618",892,"Elizabeth Warren",2020-04-13,"plan","anticipation","7"
"8619",892,"Elizabeth Warren",2020-04-13,"vote","anger","7"
"8620",892,"Elizabeth Warren",2020-04-13,"vote","anticipation","7"
"8621",892,"Elizabeth Warren",2020-04-13,"vote","joy","7"
"8622",892,"Elizabeth Warren",2020-04-13,"vote","negative","7"
"8623",892,"Elizabeth Warren",2020-04-13,"vote","positive","7"
"8624",892,"Elizabeth Warren",2020-04-13,"vote","sadness","7"
"8625",892,"Elizabeth Warren",2020-04-13,"vote","surprise","7"
"8626",892,"Elizabeth Warren",2020-04-13,"vote","trust","7"
"8627",892,"Elizabeth Warren",2020-04-13,"mail","anticipation","7"
"8628",893,"Elizabeth Warren",2020-04-13,"delivery","anticipation","7"
"8629",893,"Elizabeth Warren",2020-04-13,"delivery","positive","7"
"8630",893,"Elizabeth Warren",2020-04-13,"mail","anticipation","7"
"8631",893,"Elizabeth Warren",2020-04-13,"farm","anticipation","7"
"8632",893,"Elizabeth Warren",2020-04-13,"lines","fear","7"
"8633",893,"Elizabeth Warren",2020-04-13,"pandemic","fear","7"
"8634",893,"Elizabeth Warren",2020-04-13,"pandemic","negative","7"
"8635",893,"Elizabeth Warren",2020-04-13,"pandemic","sadness","7"
"8636",893,"Elizabeth Warren",2020-04-13,"congress","disgust","7"
"8637",893,"Elizabeth Warren",2020-04-13,"congress","trust","7"
"8638",893,"Elizabeth Warren",2020-04-13,"relief","positive","7"
"8639",893,"Elizabeth Warren",2020-04-13,"essential","positive","7"
"8640",893,"Elizabeth Warren",2020-04-13,"risk","anticipation","7"
"8641",893,"Elizabeth Warren",2020-04-13,"risk","fear","7"
"8642",893,"Elizabeth Warren",2020-04-13,"risk","negative","7"
"8643",893,"Elizabeth Warren",2020-04-13,"job","positive","7"
"8644",893,"Elizabeth Warren",2020-04-13,"public","anticipation","7"
"8645",893,"Elizabeth Warren",2020-04-13,"public","positive","7"
"8646",893,"Elizabeth Warren",2020-04-13,"essential","positive","7"
"8647",893,"Elizabeth Warren",2020-04-13,"including","positive","7"
"8648",893,"Elizabeth Warren",2020-04-13,"robust","positive","7"
"8649",893,"Elizabeth Warren",2020-04-13,"pay","anticipation","7"
"8650",893,"Elizabeth Warren",2020-04-13,"pay","joy","7"
"8651",893,"Elizabeth Warren",2020-04-13,"pay","positive","7"
"8652",893,"Elizabeth Warren",2020-04-13,"pay","trust","7"
"8653",893,"Elizabeth Warren",2020-04-13,"sick","disgust","7"
"8654",893,"Elizabeth Warren",2020-04-13,"sick","negative","7"
"8655",893,"Elizabeth Warren",2020-04-13,"sick","sadness","7"
"8656",893,"Elizabeth Warren",2020-04-13,"leave","negative","7"
"8657",893,"Elizabeth Warren",2020-04-13,"leave","sadness","7"
"8658",893,"Elizabeth Warren",2020-04-13,"leave","surprise","7"
"8659",893,"Elizabeth Warren",2020-04-13,"medical","anticipation","7"
"8660",893,"Elizabeth Warren",2020-04-13,"medical","fear","7"
"8661",893,"Elizabeth Warren",2020-04-13,"medical","positive","7"
"8662",893,"Elizabeth Warren",2020-04-13,"medical","trust","7"
"8663",893,"Elizabeth Warren",2020-04-13,"leave","negative","7"
"8664",893,"Elizabeth Warren",2020-04-13,"leave","sadness","7"
"8665",893,"Elizabeth Warren",2020-04-13,"leave","surprise","7"
"8666",893,"Elizabeth Warren",2020-04-13,"essential","positive","7"
"8667",893,"Elizabeth Warren",2020-04-13,"backbone","anger","7"
"8668",893,"Elizabeth Warren",2020-04-13,"backbone","positive","7"
"8669",893,"Elizabeth Warren",2020-04-13,"backbone","trust","7"
"8670",893,"Elizabeth Warren",2020-04-13,"deserve","anger","7"
"8671",893,"Elizabeth Warren",2020-04-13,"deserve","anticipation","7"
"8672",893,"Elizabeth Warren",2020-04-13,"deserve","positive","7"
"8673",893,"Elizabeth Warren",2020-04-13,"deserve","trust","7"
"8674",893,"Elizabeth Warren",2020-04-13,"relief","positive","7"
"8675",893,"Elizabeth Warren",2020-04-13,"include","positive","7"
"8676",893,"Elizabeth Warren",2020-04-13,"essential","positive","7"
"8677",893,"Elizabeth Warren",2020-04-13,"learn","positive","7"
"8678",895,"Elizabeth Warren",2020-04-07,"safe","joy","7"
"8679",895,"Elizabeth Warren",2020-04-07,"safe","positive","7"
"8680",895,"Elizabeth Warren",2020-04-07,"safe","trust","7"
"8681",895,"Elizabeth Warren",2020-04-07,"disgrace","anger","7"
"8682",895,"Elizabeth Warren",2020-04-07,"disgrace","disgust","7"
"8683",895,"Elizabeth Warren",2020-04-07,"disgrace","negative","7"
"8684",895,"Elizabeth Warren",2020-04-07,"disgrace","sadness","7"
"8685",895,"Elizabeth Warren",2020-04-07,"pandemic","fear","7"
"8686",895,"Elizabeth Warren",2020-04-07,"pandemic","negative","7"
"8687",895,"Elizabeth Warren",2020-04-07,"pandemic","sadness","7"
"8688",895,"Elizabeth Warren",2020-04-07,"safe","joy","7"
"8689",895,"Elizabeth Warren",2020-04-07,"safe","positive","7"
"8690",895,"Elizabeth Warren",2020-04-07,"safe","trust","7"
"8691",895,"Elizabeth Warren",2020-04-07,"vote","anger","7"
"8692",895,"Elizabeth Warren",2020-04-07,"vote","anticipation","7"
"8693",895,"Elizabeth Warren",2020-04-07,"vote","joy","7"
"8694",895,"Elizabeth Warren",2020-04-07,"vote","negative","7"
"8695",895,"Elizabeth Warren",2020-04-07,"vote","positive","7"
"8696",895,"Elizabeth Warren",2020-04-07,"vote","sadness","7"
"8697",895,"Elizabeth Warren",2020-04-07,"vote","surprise","7"
"8698",895,"Elizabeth Warren",2020-04-07,"vote","trust","7"
"8699",895,"Elizabeth Warren",2020-04-07,"mail","anticipation","7"
"8700",895,"Elizabeth Warren",2020-04-07,"join","positive","7"
"8701",895,"Elizabeth Warren",2020-04-07,"fight","anger","7"
"8702",895,"Elizabeth Warren",2020-04-07,"fight","fear","7"
"8703",895,"Elizabeth Warren",2020-04-07,"fight","negative","7"
"8704",895,"Elizabeth Warren",2020-04-07,"protect","positive","7"
"8705",895,"Elizabeth Warren",2020-04-07,"democracy","positive","7"
"8706",896,"Elizabeth Warren",2020-04-07,"proof","trust","7"
"8707",896,"Elizabeth Warren",2020-04-07,"crisis","negative","7"
"8708",896,"Elizabeth Warren",2020-04-07,"devastating","anger","7"
"8709",896,"Elizabeth Warren",2020-04-07,"devastating","disgust","7"
"8710",896,"Elizabeth Warren",2020-04-07,"devastating","fear","7"
"8711",896,"Elizabeth Warren",2020-04-07,"devastating","negative","7"
"8712",896,"Elizabeth Warren",2020-04-07,"devastating","sadness","7"
"8713",896,"Elizabeth Warren",2020-04-07,"devastating","trust","7"
"8714",896,"Elizabeth Warren",2020-04-07,"public","anticipation","7"
"8715",896,"Elizabeth Warren",2020-04-07,"public","positive","7"
"8716",896,"Elizabeth Warren",2020-04-07,"democracy","positive","7"
"8717",896,"Elizabeth Warren",2020-04-07,"join","positive","7"
"8718",896,"Elizabeth Warren",2020-04-07,"government","fear","7"
"8719",896,"Elizabeth Warren",2020-04-07,"government","negative","7"
"8720",896,"Elizabeth Warren",2020-04-07,"vote","anger","7"
"8721",896,"Elizabeth Warren",2020-04-07,"vote","anticipation","7"
"8722",896,"Elizabeth Warren",2020-04-07,"vote","joy","7"
"8723",896,"Elizabeth Warren",2020-04-07,"vote","negative","7"
"8724",896,"Elizabeth Warren",2020-04-07,"vote","positive","7"
"8725",896,"Elizabeth Warren",2020-04-07,"vote","sadness","7"
"8726",896,"Elizabeth Warren",2020-04-07,"vote","surprise","7"
"8727",896,"Elizabeth Warren",2020-04-07,"vote","trust","7"
"8728",897,"Elizabeth Warren",2020-04-07,"encourage","joy","7"
"8729",897,"Elizabeth Warren",2020-04-07,"encourage","positive","7"
"8730",897,"Elizabeth Warren",2020-04-07,"encourage","trust","7"
"8731",897,"Elizabeth Warren",2020-04-07,"practice","positive","7"
"8732",897,"Elizabeth Warren",2020-04-07,"combat","anger","7"
"8733",897,"Elizabeth Warren",2020-04-07,"combat","fear","7"
"8734",897,"Elizabeth Warren",2020-04-07,"combat","negative","7"
"8735",897,"Elizabeth Warren",2020-04-07,"virus","negative","7"
"8736",897,"Elizabeth Warren",2020-04-07,"public","anticipation","7"
"8737",897,"Elizabeth Warren",2020-04-07,"public","positive","7"
"8738",897,"Elizabeth Warren",2020-04-07,"democracy","positive","7"
"8739",897,"Elizabeth Warren",2020-04-07,"safe","joy","7"
"8740",897,"Elizabeth Warren",2020-04-07,"safe","positive","7"
"8741",897,"Elizabeth Warren",2020-04-07,"safe","trust","7"
"8742",897,"Elizabeth Warren",2020-04-07,"healthy","positive","7"
"8743",897,"Elizabeth Warren",2020-04-07,"government","fear","7"
"8744",897,"Elizabeth Warren",2020-04-07,"government","negative","7"
"8745",897,"Elizabeth Warren",2020-04-07,"immediately","anticipation","7"
"8746",897,"Elizabeth Warren",2020-04-07,"immediately","negative","7"
"8747",897,"Elizabeth Warren",2020-04-07,"immediately","positive","7"
"8748",897,"Elizabeth Warren",2020-04-07,"time","anticipation","7"
"8749",897,"Elizabeth Warren",2020-04-07,"trump","surprise","7"
"8750",897,"Elizabeth Warren",2020-04-07,"crisis","negative","7"
"8751",897,"Elizabeth Warren",2020-04-07,"task","positive","7"
"8752",897,"Elizabeth Warren",2020-04-07,"protecting","positive","7"
"8753",897,"Elizabeth Warren",2020-04-07,"protecting","trust","7"
"8754",897,"Elizabeth Warren",2020-04-07,"democracy","positive","7"
"8755",897,"Elizabeth Warren",2020-04-07,"vital","positive","7"
"8756",897,"Elizabeth Warren",2020-04-07,"congress","disgust","7"
"8757",897,"Elizabeth Warren",2020-04-07,"congress","trust","7"
"8758",897,"Elizabeth Warren",2020-04-07,"protect","positive","7"
"8759",897,"Elizabeth Warren",2020-04-07,"relief","positive","7"
"8760",897,"Elizabeth Warren",2020-04-07,"fighting","anger","7"
"8761",897,"Elizabeth Warren",2020-04-07,"fighting","negative","7"
"8762",897,"Elizabeth Warren",2020-04-07,"plan","anticipation","7"
"8763",897,"Elizabeth Warren",2020-04-07,"protect","positive","7"
"8764",897,"Elizabeth Warren",2020-04-07,"strengthen","positive","7"
"8765",897,"Elizabeth Warren",2020-04-07,"democracy","positive","7"
"8766",897,"Elizabeth Warren",2020-04-07,"learn","positive","7"
"8767",899,"Elizabeth Warren",2020-04-05,"risk","anticipation","7"
"8768",899,"Elizabeth Warren",2020-04-05,"risk","fear","7"
"8769",899,"Elizabeth Warren",2020-04-05,"risk","negative","7"
"8770",899,"Elizabeth Warren",2020-04-05,"confront","anger","7"
"8771",899,"Elizabeth Warren",2020-04-05,"proud","anticipation","7"
"8772",899,"Elizabeth Warren",2020-04-05,"proud","joy","7"
"8773",899,"Elizabeth Warren",2020-04-05,"proud","positive","7"
"8774",899,"Elizabeth Warren",2020-04-05,"proud","trust","7"
"8775",899,"Elizabeth Warren",2020-04-05,"partner","positive","7"
"8776",899,"Elizabeth Warren",2020-04-05,"fight","anger","7"
"8777",899,"Elizabeth Warren",2020-04-05,"fight","fear","7"
"8778",899,"Elizabeth Warren",2020-04-05,"fight","negative","7"
"8779",900,"Elizabeth Warren",2020-04-04,"lost","negative","7"
"8780",900,"Elizabeth Warren",2020-04-04,"lost","sadness","7"
"8781",900,"Elizabeth Warren",2020-04-04,"continue","anticipation","7"
"8782",900,"Elizabeth Warren",2020-04-04,"continue","positive","7"
"8783",900,"Elizabeth Warren",2020-04-04,"continue","trust","7"
"8784",900,"Elizabeth Warren",2020-04-04,"fighting","anger","7"
"8785",900,"Elizabeth Warren",2020-04-04,"fighting","negative","7"
"8786",900,"Elizabeth Warren",2020-04-04,"justice","positive","7"
"8787",900,"Elizabeth Warren",2020-04-04,"justice","trust","7"
"8788",901,"Elizabeth Warren",2020-04-03,"lack","negative","7"
"8789",901,"Elizabeth Warren",2020-04-03,"jail","fear","7"
"8790",901,"Elizabeth Warren",2020-04-03,"jail","negative","7"
"8791",901,"Elizabeth Warren",2020-04-03,"jail","sadness","7"
"8792",901,"Elizabeth Warren",2020-04-03,"prison","anger","7"
"8793",901,"Elizabeth Warren",2020-04-03,"prison","fear","7"
"8794",901,"Elizabeth Warren",2020-04-03,"prison","negative","7"
"8795",901,"Elizabeth Warren",2020-04-03,"prison","sadness","7"
"8796",902,"Elizabeth Warren",2020-04-03,"disgraceful","anger","7"
"8797",902,"Elizabeth Warren",2020-04-03,"disgraceful","disgust","7"
"8798",902,"Elizabeth Warren",2020-04-03,"disgraceful","negative","7"
"8799",902,"Elizabeth Warren",2020-04-03,"trump","surprise","7"
"8800",902,"Elizabeth Warren",2020-04-03,"disgraceful","anger","7"
"8801",902,"Elizabeth Warren",2020-04-03,"disgraceful","disgust","7"
"8802",902,"Elizabeth Warren",2020-04-03,"disgraceful","negative","7"
"8803",902,"Elizabeth Warren",2020-04-03,"government","fear","7"
"8804",902,"Elizabeth Warren",2020-04-03,"government","negative","7"
"8805",903,"Elizabeth Warren",2020-04-01,"crisis","negative","6"
"8806",903,"Elizabeth Warren",2020-04-01,"crisis","negative","6"
"8807",903,"Elizabeth Warren",2020-04-01,"plan","anticipation","6"
"8808",903,"Elizabeth Warren",2020-04-01,"deal","anticipation","6"
"8809",903,"Elizabeth Warren",2020-04-01,"deal","joy","6"
"8810",903,"Elizabeth Warren",2020-04-01,"deal","positive","6"
"8811",903,"Elizabeth Warren",2020-04-01,"deal","surprise","6"
"8812",903,"Elizabeth Warren",2020-04-01,"deal","trust","6"
"8813",903,"Elizabeth Warren",2020-04-01,"prepared","anticipation","6"
"8814",903,"Elizabeth Warren",2020-04-01,"prepared","positive","6"
"8815",903,"Elizabeth Warren",2020-04-01,"prepared","trust","6"
